ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-11-18,568.4495013999613,537.9127344825071,598.0647067028367,568.1667115502695,568.7423229695464,-0.6655445027934149,-0.6655445027934149,-0.6655445027934149,1.9097870079591286,1.9097870079591286,1.9097870079591286,-2.5753315107525436,-2.5753315107525436,-2.5753315107525436,0.0,0.0,0.0,567.7839568971679
2022-11-19,568.4513818977358,535.357109305234,596.1142350082636,568.1663838447724,568.7467337572574,-1.9508380662109859,-1.9508380662109859,-1.9508380662109859,0.8124879209195024,0.8124879209195024,0.8124879209195024,-2.763325987130488,-2.763325987130488,-2.763325987130488,0.0,0.0,0.0,566.5005438315249
2022-11-20,568.4532623955104,533.8491165977467,595.5038646242534,568.1648335251434,568.7514923023557,-2.8976642353351365,-2.8976642353351365,-2.8976642353351365,0.01616464107042349,0.01616464107042349,0.01616464107042349,-2.9138288764055598,-2.9138288764055598,-2.9138288764055598,0.0,0.0,0.0,565.5555981601752
2022-11-21,568.455142893285,533.515245444051,595.8297269772787,568.1632124806748,568.7565624467406,-4.185042701883434,-4.185042701883434,-4.185042701883434,-1.1672393741208944,-1.1672393741208944,-1.1672393741208944,-3.0178033277625396,-3.0178033277625396,-3.0178033277625396,0.0,0.0,0.0,564.2701001914016
2022-11-22,568.4570233910596,534.6664503897912,597.5815472002174,568.1614529223488,568.761522072978,-3.2314969744937123,-3.2314969744937123,-3.2314969744937123,-0.16422379582804952,-0.16422379582804952,-0.16422379582804952,-3.067273178665663,-3.067273178665663,-3.067273178665663,0.0,0.0,0.0,565.2255264165659
2022-11-23,568.4589038888341,530.8363145303871,594.9124874431272,568.1596415133105,568.7661287666573,-5.175358717858417,-5.175358717858417,-5.175358717858417,-2.119750835992095,-2.119750835992095,-2.119750835992095,-3.0556078818663215,-3.0556078818663215,-3.0556078818663215,0.0,0.0,0.0,563.2835451709757
2022-11-24,568.4607843866087,534.358872286921,594.0836223252556,568.1578749511507,568.7718374861354,-2.2649972733020016,-2.2649972733020016,-2.2649972733020016,0.7127744360046177,0.7127744360046177,0.7127744360046177,-2.977771709306619,-2.977771709306619,-2.977771709306619,0.0,0.0,0.0,566.1957871133067
2022-11-25,568.4626648843833,537.6212085338351,598.0074626842767,568.1562206061501,568.7770035081824,-0.9207424651144661,-0.9207424651144661,-0.9207424651144661,1.909787007955255,1.909787007955255,1.909787007955255,-2.830529473069721,-2.830529473069721,-2.830529473069721,0.0,0.0,0.0,567.5419224192689
2022-11-26,568.4645453821579,537.2141568524636,598.0547645854799,568.1545662611496,568.7821453980972,-1.8001142848156255,-1.8001142848156255,-1.8001142848156255,0.8124879209115514,0.8124879209115514,0.8124879209115514,-2.612602205727177,-2.612602205727177,-2.612602205727177,0.0,0.0,0.0,566.6644310973422
2022-11-27,568.4664258799324,537.98834486194,598.1219448414014,568.152911916149,568.787287288012,-2.308603001449444,-2.308603001449444,-2.308603001449444,0.016164641070910615,0.016164641070910615,0.016164641070910615,-2.324767642520354,-2.324767642520354,-2.324767642520354,0.0,0.0,0.0,566.157822878483
